TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
106.974331066,-154.261,8.10486,0.352092,10.7532,3.43936,7.90749,-0.904625,7.06631,1.09377,5.68388,0.16894,2.6611,-3.33923,0.148223,-5.10436,1.37764,0.038845,1.18232,-1.0774,0.554265,-1.31427
106.997551020,-155.426,10.4767,-2.39594,11.7026,5.48101,10.6885,-2.34886,3.52872,-1.54792,3.24863,0.121673,5.93868,1.74359,0.881483,1.89515,3.67786,0.268484,-0.149443,-1.06886,-0.452385,-0.506805
107.020770975,-160.073,19.2467,-8.99473,13.1829,-2.65587,8.13691,-7.40633,10.3641,-4.96506,6.35248,-3.86007,3.34373,-2.20311,2.69746,-3.13179,5.89394,-3.44479,3.67781,-2.24149,2.35394,-2.92008
107.043990930,-159.034,19.1806,-5.90962,12.5745,2.28968,6.54061,-7.19145,7.93759,-1.1369,3.88261,-4.09415,0.461484,-0.689603,1.57609,-2.99888,4.67347,-0.851082,1.9479,-2.0569,3.60066,0.149651
107.067210884,-167.548,22.5249,-8.57203,13.0316,-2.68736,8.97706,-3.34476,8.3461,-0.9514,6.80133,-3.19248,2.95617,-7.15249,2.98435,-2.78853,4.75239,-3.29254,3.66151,-2.27036,3.00291,-1.97473
107.090430839,-171.031,24.0899,-7.64324,13.7162,-0.243973,8.35415,0.889328,4.7629,0.773953,4.85691,-2.45479,1.36974,-1.87785,0.897961,0.948614,5.06734,-0.783065,0.417614,-1.6751,2.43884,-0.859392
107.113650794,-166.052,20.4816,-5.98369,16.9229,-3.63152,11.2352,-3.69498,4.7542,-4.67795,3.9687,-2.61892,2.94973,-3.83705,3.51807,-1.47351,8.0078,-1.49034,4.57405,-2.71934,1.81667,-2.74585
107.136870748,-145.156,9.50025,-1.11618,11.4701,0.117164,7.25857,-5.69795,7.28109,-5.7952,1.92987,-3.30337,0.658948,-2.37487,4.63261,-2.16089,6.02153,0.407071,5.32491,-1.98358,-0.0792921,-2.48122
107.160090703,-141.027,7.13827,5.6867,9.50263,0.557623,6.09823,-3.95717,3.6824,-2.57268,2.19101,-4.86917,2.28718,-1.33015,1.56731,-5.4923,3.20977,-0.737044,2.20251,-2.16565,-0.611145,-0.590012
107.183310658,-147.734,8.76167,2.70811,11.1876,1.62755,5.23858,-4.85385,5.27524,-3.50919,4.83739,0.962038,2.1341,-2.35054,1.35089,-3.89578,2.80677,-0.905404,0.732256,-3.18337,-0.405774,-0.79095
107.206530612,-155.712,5.92215,-0.632379,14.536,5.14158,8.80533,-4.52951,4.57422,-4.43749,7.29355,-0.486333,2.2353,-2.54479,0.744659,-4.13323,1.09615,-0.672675,1.65988,-1.44262,-2.40082,-1.16494
107.229750567,-163.148,16.6932,0.282874,15.7427,-1.42623,10.2882,-5.26645,7.14928,-4.5491,4.36178,-3.8706,4.22985,-5.89843,1.9052,-6.24472,4.26807,-2.36171,2.93942,-3.06823,-0.72845,-0.846612
107.252970522,-162.217,20.2755,-4.13028,12.3536,-0.170536,10.7595,-2.03683,5.2101,-3.66655,3.19178,-3.18069,-0.608992,-3.11549,3.23044,-2.93486,0.931897,-3.07269,2.55916,0.159186,-0.0291862,0.0102223
107.276190476,-168.8,23.0605,-4.87364,12.4217,0.736419,10.0853,-4.85528,6.84594,-3.70722,0.755317,-3.74386,2.10879,-3.84919,0.782844,-1.9431,0.625634,0.656837,0.961992,0.279278,-0.602974,-0.559815
107.299410431,-167.73,23.4275,-2.82582,11.8004,-3.79664,9.15234,-1.7256,4.27935,-2.3528,3.69906,-2.65387,2.47789,-2.94968,0.648541,-1.96639,2.45135,-0.951813,-0.274442,-1.9748,1.90035,0.0144027
107.322630385,-170.822,19.1711,-5.8241,12.9847,-1.48552,12.22,-2.83594,5.53699,-4.63474,6.98614,-1.74386,5.61783,-2.70431,6.41183,-2.22246,4.13373,-5.49239,1.42974,-3.85052,1.62063,-2.34611
107.345850340,-153.615,15.115,-0.194893,9.81405,1.39719,8.94187,0.527256,2.4525,-5.09265,2.7418,-2.45135,-0.72497,-2.75587,1.93763,-2.26116,3.80204,0.0972112,1.1762,-2.67206,-0.0523781,-1.79025
107.369070295,-150.589,13.4963,5.29348,10.8614,0.849697,6.93357,-1.12456,5.24517,-5.58922,2.15824,-3.3176,2.46863,-3.6596,4.43202,-0.289031,5.04225,-0.504692,1.59634,-0.368631,0.666335,-0.243373
107.392290249,-164.23,17.8587,2.79042,15.1805,1.27058,4.57861,-7.41002,5.1626,-3.51813,1.97542,-4.82219,-2.17963,-1.70939,3.53286,0.336815,2.82784,-2.83216,-1.51698,-1.7296,1.78339,1.33942
107.415510204,-163.658,19.2069,5.04954,15.4682,-0.848008,7.30039,-4.16015,6.43279,-4.2646,0.438073,-2.34127,3.09515,-0.0070483,4.58691,1.76085,4.8014,-0.929085,-0.119432,-1.92801,-0.585334,0.570829
107.438730159,-166.194,21.7978,5.48212,14.9366,-2.74623,7.69869,-5.92456,2.60249,-4.2381,3.22256,-2.65162,2.42351,0.184904,4.23479,-1.9837,2.25881,-0.698612,1.3915,-0.820443,-0.214131,-0.841544
